sen_measurement2,sen_measurement3,sen_measurement4,sen_measurement8,sen_measurement9,sen_measurement11,sen_measurement13,sen_measurement17,RUL
643.13,1598.83,1410.21,2388.26,9096.42,47.79,2388.29,393,20
642.92,1600.11,1415.2,2388.3,9099.31,47.61,2388.29,395,19
643.38,1596.43,1412.64,2388.33,9089.69,47.88,2388.33,394,18
642.85,1587.93,1421.32,2388.32,9109.39,47.74,2388.36,395,17
643.19,1599.8,1414.8,2388.3,9100.94,48.02,2388.35,395,16
642.88,1598.94,1416.14,2388.35,9104.28,47.63,2388.32,394,15
642.87,1601.8,1412.62,2388.44,9107.17,47.9,2388.33,395,14
643.0,1594.12,1411.02,2388.36,9099.5,47.93,2388.34,396,13
642.94,1599.3,1416.0,2388.38,9114.66,48.18,2388.4,394,12
643.07,1595.45,1422.29,2388.37,9108.67,47.84,2388.4,395,11
643.31,1593.03,1415.59,2388.38,9112.09,47.97,2388.42,396,10
643.36,1595.23,1423.72,2388.43,9112.35,48.02,2388.39,396,9
643.22,1595.13,1416.1,2388.44,9111.28,48.02,2388.45,396,8
643.38,1596.76,1423.78,2388.43,9111.84,48.02,2388.43,396,7
643.01,1593.29,1421.14,2388.39,9114.78,47.99,2388.44,395,6
643.55,1602.64,1419.82,2388.47,9120.03,47.99,2388.46,396,5
642.77,1602.48,1422.07,2388.41,9119.61,47.99,2388.45,396,4
643.39,1604.78,1425.44,2388.54,9123.4,48.06,2388.49,396,3
643.52,1601.69,1427.06,2388.5,9126.33,48.05,2388.52,397,2
642.95,1608.5,1428.6,2388.53,9114.92,48.31,2388.5,397,1
643.31,1606.12,1431.06,2388.47,9122.58,48.25,2388.52,397,0
643.24,1584.13,1411.77,2388.11,9039.85,47.42,2388.08,394,152
643.05,1590.68,1407.46,2388.12,9039.5,47.44,2388.17,392,151
642.56,1591.27,1402.43,2388.13,9040.22,47.55,2388.16,394,150
642.14,1584.14,1404.97,2388.13,9036.0,47.67,2388.12,395,149
642.42,1593.43,1412.56,2388.13,9036.93,47.55,2388.11,393,148
642.07,1589.18,1406.4,2388.11,9037.81,47.6,2388.16,392,147
642.81,1587.69,1408.76,2388.19,9037.95,47.63,2388.14,394,146
642.67,1594.93,1416.08,2388.16,9037.55,47.38,2388.17,395,145
642.69,1591.04,1405.04,2388.12,9035.35,47.55,2388.11,394,144
642.72,1585.59,1408.03,2388.16,9028.26,47.75,2388.14,392,143
642.99,1597.1,1409.91,2388.12,9031.43,47.47,2388.13,393,142
642.16,1582.38,1403.5,2388.16,9038.81,47.6,2388.16,393,141
642.22,1594.03,1410.74,2388.14,9038.09,47.51,2388.17,393,140
642.11,1591.23,1407.88,2388.07,9030.24,47.58,2388.13,394,139
642.6,1589.4,1410.09,2388.15,9035.03,47.62,2388.13,394,138
642.27,1587.8,1413.82,2388.15,9042.17,47.48,2388.2,392,137
643.13,1598.76,1404.32,2388.16,9036.5,47.53,2388.13,393,136
642.63,1590.88,1411.24,2388.12,9036.65,47.53,2388.18,393,135
643.65,1588.49,1403.54,2388.15,9036.32,47.63,2388.17,394,134
642.2,1592.75,1416.64,2388.15,9036.33,47.53,2388.11,392,133
642.73,1590.51,1407.26,2388.15,9040.72,47.53,2388.12,392,132
642.62,1585.22,1414.02,2388.19,9042.77,47.57,2388.2,392,131
643.14,1585.68,1411.05,2388.17,9037.38,47.69,2388.12,392,130
642.66,1592.82,1414.25,2388.11,9040.46,47.6,2388.16,391,129
642.81,1589.42,1410.93,2388.16,9037.29,47.6,2388.15,393,128
642.51,1588.0,1400.18,2388.19,9039.43,47.57,2388.13,395,127
642.61,1590.54,1406.01,2388.17,9034.45,47.69,2388.17,391,126
642.91,1590.94,1409.96,2388.13,9040.1,47.66,2388.13,393,125
643.07,1589.7,1412.23,2388.18,9036.99,47.57,2388.14,393,124
642.73,1590.44,1408.41,2388.18,9037.69,47.55,2388.12,392,123
642.93,1589.87,1409.61,2388.14,9034.89,47.6,2388.11,392,122
643.01,1589.39,1414.45,2388.11,9044.09,47.67,2388.12,394,121
642.99,1592.73,1408.02,2388.15,9037.12,47.53,2388.09,393,120
642.87,1592.75,1408.17,2388.17,9046.13,47.72,2388.08,394,119
642.67,1587.74,1415.56,2388.12,9045.13,47.83,2388.15,393,118
643.12,1590.91,1411.74,2388.19,9038.35,47.48,2388.16,395,117
642.73,1587.47,1406.23,2388.21,9039.2,47.51,2388.12,391,116
642.79,1595.15,1415.61,2388.17,9044.44,47.7,2388.1,393,115
642.75,1587.41,1405.34,2388.15,9034.81,47.4,2388.15,393,114
642.81,1591.74,1413.95,2388.21,9034.23,47.65,2388.11,393,113
642.52,1591.54,1407.05,2388.12,9034.71,47.73,2388.16,393,112
642.61,1584.05,1409.35,2388.15,9029.15,47.51,2388.15,392,111
642.52,1592.84,1413.68,2388.14,9036.03,47.45,2388.12,392,110
642.83,1593.27,1409.58,2388.19,9033.81,47.62,2388.16,393,109
643.03,1589.21,1402.04,2388.18,9032.39,47.66,2388.19,394,108
642.72,1583.53,1407.58,2388.14,9042.61,47.57,2388.16,392,107
642.65,1594.43,1404.99,2388.19,9035.13,47.49,2388.21,392,106
642.86,1590.14,1414.31,2388.1,9039.03,47.48,2388.15,394,105
642.41,1590.24,1411.31,2388.18,9037.32,47.41,2388.18,392,104
642.79,1593.31,1411.38,2388.21,9030.2,47.48,2388.11,393,103
643.2,1589.48,1418.36,2388.15,9032.65,47.52,2388.17,394,102
643.31,1601.09,1409.01,2388.17,9044.39,47.47,2388.11,392,101
642.72,1587.86,1411.95,2388.14,9032.84,47.68,2388.12,394,100
642.52,1588.43,1405.42,2388.13,9050.68,47.5,2388.14,393,99
642.37,1593.89,1415.65,2388.15,9046.14,47.66,2388.1,395,98
642.54,1591.5,1403.94,2388.19,9036.92,47.57,2388.16,393,97
643.17,1594.94,1414.21,2388.14,9032.58,47.58,2388.16,393,96
643.24,1585.05,1413.38,2388.16,9036.49,47.56,2388.16,394,95
642.43,1593.05,1412.65,2388.19,9034.63,47.58,2388.13,394,94
643.09,1587.45,1411.42,2388.15,9035.85,47.75,2388.17,394,93
642.46,1591.84,1414.51,2388.17,9042.81,47.54,2388.18,394,92
642.73,1593.84,1412.14,2388.18,9039.58,47.59,2388.13,393,91
642.88,1590.63,1415.45,2388.13,9035.91,47.7,2388.16,393,90
642.69,1591.75,1406.36,2388.14,9042.51,47.59,2388.12,392,89
642.59,1590.42,1410.04,2388.19,9037.94,47.53,2388.17,392,88
643.21,1595.37,1413.97,2388.17,9035.91,47.67,2388.18,393,87
642.57,1583.09,1413.11,2388.14,9028.85,47.76,2388.21,394,86
642.87,1588.02,1409.49,2388.19,9041.14,47.73,2388.15,394,85
642.88,1589.13,1410.1,2388.18,9031.08,47.71,2388.17,393,84
642.84,1592.11,1411.32,2388.19,9046.95,47.87,2388.16,392,83
643.09,1595.23,1409.57,2388.12,9039.43,47.67,2388.15,394,82
643.15,1586.56,1409.69,2388.11,9033.37,47.59,2388.16,394,81
643.03,1588.23,1406.02,2388.15,9039.9,47.5,2388.13,393,80
643.12,1591.49,1412.52,2388.18,9038.19,47.55,2388.15,393,79
642.75,1590.7,1416.79,2388.14,9034.44,47.68,2388.2,394,78
642.28,1590.58,1411.93,2388.14,9037.5,47.46,2388.17,393,77
643.2,1589.72,1415.62,2388.17,9036.23,47.55,2388.17,395,76
642.47,1589.18,1410.19,2388.15,9036.25,47.81,2388.14,394,75
642.42,1594.49,1411.06,2388.22,9048.59,47.5,2388.18,394,74
643.1,1594.52,1410.66,2388.19,9030.57,47.71,2388.16,394,73
642.73,1589.26,1410.76,2388.18,9028.81,47.68,2388.19,394,72
642.72,1590.44,1416.71,2388.13,9034.17,47.7,2388.13,393,71
642.46,1600.65,1416.02,2388.2,9040.05,47.57,2388.22,394,70
643.02,1594.94,1410.15,2388.19,9045.36,47.75,2388.15,393,69
642.32,1594.17,1407.78,2388.15,9037.31,47.76,2388.18,393,68
642.21,1597.5,1407.85,2388.18,9030.22,47.54,2388.14,393,67
642.46,1595.96,1421.22,2388.15,9039.11,47.71,2388.19,394,66
643.22,1595.54,1411.63,2388.23,9033.73,47.68,2388.16,393,65
642.7,1589.86,1411.14,2388.14,9044.4,47.73,2388.2,392,64
643.19,1590.87,1412.14,2388.23,9035.07,47.57,2388.14,394,63
643.05,1593.23,1416.7,2388.19,9031.31,47.67,2388.19,394,62
642.8,1590.41,1412.75,2388.21,9034.86,47.81,2388.26,394,61
643.04,1592.78,1416.12,2388.15,9036.24,47.79,2388.22,394,60
643.43,1596.98,1411.94,2388.23,9033.59,47.83,2388.19,393,59
642.57,1588.82,1413.97,2388.18,9040.12,47.83,2388.17,395,58
642.89,1590.59,1419.74,2388.15,9032.35,47.61,2388.19,392,57
642.65,1596.66,1409.42,2388.22,9033.48,47.72,2388.17,393,56
642.95,1591.24,1415.73,2388.21,9031.8,47.82,2388.19,392,55
642.93,1592.13,1421.88,2388.17,9039.29,47.66,2388.21,395,54
643.06,1590.69,1419.12,2388.16,9035.96,47.91,2388.24,395,53
643.2,1591.27,1408.46,2388.2,9030.19,47.6,2388.22,392,52
642.92,1591.54,1418.15,2388.22,9034.75,47.61,2388.19,394,51
643.44,1591.67,1415.18,2388.17,9038.8,47.85,2388.25,395,50
643.0,1596.76,1420.59,2388.19,9033.82,47.87,2388.17,394,49
643.13,1595.13,1415.97,2388.21,9044.26,47.78,2388.2,392,48
643.61,1587.39,1418.09,2388.19,9028.78,47.81,2388.19,394,47
643.32,1599.71,1414.39,2388.23,9035.89,47.81,2388.28,394,46
642.92,1589.97,1417.83,2388.23,9030.92,47.88,2388.17,393,45
643.29,1589.51,1419.57,2388.17,9032.39,47.74,2388.2,395,44
643.17,1590.59,1420.02,2388.22,9041.17,47.72,2388.28,395,43
642.98,1600.11,1411.94,2388.22,9041.3,47.71,2388.22,394,42
642.5,1597.03,1419.13,2388.17,9030.76,47.73,2388.22,394,41
643.21,1591.66,1417.53,2388.25,9029.82,47.82,2388.18,395,40
642.99,1590.2,1422.87,2388.19,9023.7,47.71,2388.23,395,39
643.09,1592.54,1418.52,2388.19,9036.87,47.9,2388.24,394,38
643.14,1595.64,1420.49,2388.12,9027.93,47.79,2388.24,394,37
643.22,1602.08,1419.89,2388.18,9040.52,47.88,2388.25,395,36
642.91,1592.24,1419.3,2388.25,9033.96,48.05,2388.22,394,35
643.24,1591.94,1419.58,2388.26,9025.51,47.82,2388.23,393,34
643.37,1600.96,1414.81,2388.24,9040.88,47.91,2388.23,394,33
642.97,1595.66,1416.14,2388.22,9035.15,47.81,2388.24,395,32
643.44,1590.73,1424.02,2388.24,9035.98,47.87,2388.26,394,31
643.21,1596.72,1428.86,2388.19,9032.19,47.84,2388.2,395,30
643.4,1596.44,1421.23,2388.2,9026.83,47.92,2388.22,397,29
643.25,1593.87,1422.1,2388.26,9034.78,47.91,2388.23,394,28
642.99,1598.58,1428.65,2388.23,9034.8,47.83,2388.22,395,27
643.28,1594.46,1418.4,2388.24,9027.03,48.04,2388.28,395,26
643.09,1596.03,1423.85,2388.24,9027.46,47.98,2388.24,395,25
643.51,1596.04,1422.78,2388.26,9029.79,47.94,2388.26,395,24
643.35,1595.43,1417.09,2388.2,9032.31,47.77,2388.28,396,23
642.82,1602.78,1423.76,2388.21,9033.47,48.02,2388.26,397,22
643.17,1599.39,1417.94,2388.28,9034.47,47.95,2388.29,395,21
643.17,1599.04,1420.49,2388.25,9033.27,47.78,2388.2,395,20
643.31,1599.09,1423.78,2388.23,9025.54,48.14,2388.25,396,19
643.07,1598.95,1425.09,2388.24,9029.28,47.96,2388.25,396,18
643.51,1599.41,1427.26,2388.3,9029.59,48.24,2388.23,395,17
643.32,1599.69,1421.93,2388.29,9027.78,48.14,2388.24,397,16
643.17,1599.12,1424.98,2388.26,9030.19,47.97,2388.34,396,15
643.25,1601.12,1417.31,2388.26,9024.69,48.08,2388.26,395,14
643.58,1600.66,1425.63,2388.28,9033.83,48.06,2388.33,395,13
643.57,1599.41,1425.03,2388.27,9033.16,47.98,2388.29,396,12
643.53,1596.74,1421.21,2388.32,9020.61,48.23,2388.29,396,11
643.68,1598.16,1426.1,2388.2,9028.03,48.11,2388.32,396,10
643.19,1607.75,1425.39,2388.31,9026.01,48.15,2388.29,395,9
643.46,1596.82,1425.38,2388.3,9031.05,48.27,2388.34,396,8
643.42,1602.79,1423.93,2388.35,9024.36,48.07,2388.31,396,7
643.73,1605.88,1428.32,2388.25,9024.2,48.01,2388.28,396,6
644.04,1602.53,1420.31,2388.33,9025.22,48.03,2388.31,396,5
643.51,1596.4,1423.27,2388.34,9032.96,48.19,2388.3,396,4
643.14,1600.99,1424.41,2388.34,9026.11,48.24,2388.3,396,3
643.4,1602.91,1430.56,2388.3,9027.61,48.4,2388.31,396,2
643.54,1600.23,1428.64,2388.34,9017.98,48.24,2388.29,396,1
643.63,1611.19,1430.18,2388.36,9018.74,48.29,2388.37,395,0
641.98,1590.16,1396.03,2388.07,9063.07,47.41,2388.1,391,254
642.06,1582.28,1398.54,2388.02,9065.18,47.27,2387.99,391,253
642.44,1587.08,1391.3,2388.02,9060.47,47.21,2388.05,392,252
641.86,1586.19,1403.13,2388.04,9060.12,47.21,2388.06,391,251
642.42,1586.35,1397.9,2388.07,9060.21,47.39,2388.09,392,250
642.17,1587.27,1400.03,2388.01,9062.9,47.32,2388.0,391,249
642.66,1590.68,1400.72,2388.07,9062.66,47.29,2388.13,392,248
642.25,1583.23,1401.18,2388.08,9062.96,47.01,2388.1,392,247
642.54,1583.48,1393.43,2388.08,9056.65,47.37,2388.07,392,246
642.27,1581.15,1396.6,2388.02,9058.68,47.16,2388.05,392,245
642.0,1579.12,1401.62,2388.04,9056.68,47.04,2388.08,392,244
642.19,1584.66,1401.44,2388.08,9067.56,47.19,2388.07,392,243
642.42,1588.5,1397.45,2388.04,9067.08,47.34,2388.07,392,242
641.73,1585.72,1397.32,2388.02,9058.99,47.22,2388.07,393,241
641.63,1585.56,1400.68,2388.1,9068.9,47.32,2388.12,391,240
642.09,1575.89,1394.95,2388.03,9054.81,47.21,2388.08,394,239
642.01,1585.43,1396.09,2388.07,9057.35,47.36,2388.1,392,238
642.32,1587.32,1392.35,2388.1,9058.45,47.3,2388.06,392,237
641.58,1583.05,1405.01,2388.1,9060.81,47.23,2388.09,392,236
642.33,1585.8,1401.62,2388.09,9065.34,47.4,2388.08,393,235
641.77,1584.62,1407.17,2388.05,9056.8,47.21,2388.08,392,234
642.72,1582.75,1407.4,2388.1,9058.22,47.46,2388.08,391,233
642.01,1585.86,1401.86,2387.99,9060.77,47.29,2388.06,391,232
642.12,1584.19,1399.82,2388.11,9058.28,47.2,2388.07,392,231
641.77,1593.46,1389.88,2388.09,9056.94,47.39,2388.05,392,230
642.31,1583.46,1393.78,2388.08,9063.17,46.96,2388.05,391,229
642.35,1588.84,1400.99,2388.06,9066.0,47.19,2388.11,392,228
641.89,1583.74,1398.07,2388.1,9064.95,47.27,2388.08,391,227
642.94,1579.98,1397.16,2388.01,9055.43,47.16,2388.09,390,226
642.84,1587.27,1398.61,2388.04,9065.67,47.2,2388.07,392,225
642.17,1590.03,1392.09,2388.1,9063.14,47.31,2388.1,393,224
642.23,1587.58,1394.92,2388.08,9058.97,47.34,2388.05,392,223
641.72,1581.11,1392.4,2388.04,9058.69,47.24,2388.01,391,222
641.85,1586.17,1402.92,2388.08,9068.94,47.26,2388.05,391,221
642.25,1584.41,1403.5,2388.02,9058.5,47.33,2388.07,393,220
642.43,1584.44,1399.61,2388.07,9061.05,47.32,2388.11,394,219
642.35,1578.68,1405.76,2388.04,9060.24,47.14,2388.07,393,218
642.27,1591.42,1399.15,2388.06,9062.74,47.33,2388.09,391,217
641.98,1586.47,1398.18,2388.06,9061.64,47.34,2388.07,391,216
642.07,1584.76,1396.1,2388.08,9061.76,47.1,2388.04,392,215
642.71,1592.33,1390.91,2388.07,9060.57,47.26,2388.1,392,214
641.76,1579.99,1403.37,2388.08,9055.64,47.1,2388.08,391,213
642.27,1583.91,1403.77,2387.97,9058.52,47.31,2388.06,392,212
642.35,1589.42,1396.41,2388.07,9062.06,47.35,2388.06,392,211
642.32,1587.01,1399.93,2388.08,9056.37,47.1,2388.06,394,210
642.14,1588.99,1404.05,2388.09,9059.45,47.19,2388.0,393,209
641.93,1585.01,1394.53,2388.11,9068.09,47.38,2388.05,393,208
641.85,1585.74,1402.27,2388.07,9065.69,47.02,2388.05,393,207
642.6,1584.5,1392.36,2388.06,9062.1,47.21,2388.05,390,206
641.44,1588.11,1390.43,2388.08,9063.0,47.08,2388.07,392,205
641.78,1580.87,1397.81,2388.07,9055.67,47.34,2388.05,391,204
641.83,1581.26,1396.82,2388.07,9055.68,47.27,2388.1,393,203
641.72,1583.24,1403.32,2388.04,9060.55,47.27,2388.04,392,202
642.24,1588.2,1397.86,2388.11,9064.64,47.29,2388.1,393,201
642.51,1577.3,1392.23,2388.03,9064.4,47.25,2388.1,393,200
642.54,1587.55,1413.41,2388.05,9057.64,47.36,2388.11,390,199
642.2,1578.18,1399.19,2388.11,9067.13,47.09,2388.09,393,198
642.11,1588.18,1397.05,2388.07,9062.13,47.43,2388.06,394,197
641.72,1584.63,1395.57,2388.05,9062.15,47.1,2388.06,392,196
642.53,1587.87,1400.87,2388.08,9056.02,47.28,2388.07,391,195
642.53,1584.53,1398.91,2388.07,9065.72,47.35,2388.11,393,194
641.91,1582.86,1396.73,2388.07,9058.96,47.26,2388.03,391,193
642.11,1588.66,1401.21,2388.07,9071.36,47.19,2388.1,393,192
642.37,1583.46,1400.61,2387.99,9060.95,47.29,2388.0,392,191
641.88,1587.86,1405.04,2388.05,9060.94,47.53,2388.1,390,190
642.33,1583.24,1397.63,2388.06,9059.22,47.24,2388.04,391,189
641.98,1585.32,1400.35,2388.02,9061.03,47.35,2388.02,392,188
641.82,1576.79,1399.62,2388.08,9063.86,47.44,2388.05,394,187
642.29,1587.99,1405.46,2388.1,9055.9,47.26,2388.09,391,186
642.07,1586.5,1402.35,2388.1,9063.8,47.25,2388.06,392,185
642.7,1591.57,1404.07,2388.08,9063.55,47.16,2388.03,391,184
642.69,1587.11,1397.99,2388.08,9066.89,47.41,2388.1,392,183
642.4,1585.92,1396.93,2388.07,9062.75,47.15,2388.1,391,182
642.49,1582.95,1405.83,2388.03,9064.45,47.19,2388.09,391,181
641.91,1588.06,1387.85,2388.1,9060.5,47.34,2388.08,391,180
641.97,1580.28,1387.04,2388.03,9065.96,47.37,2388.07,393,179
641.74,1585.73,1393.84,2388.04,9058.34,47.31,2388.09,393,178
642.17,1585.43,1396.93,2388.08,9055.11,47.32,2388.05,392,177
642.07,1579.59,1398.88,2388.07,9061.11,47.4,2388.1,392,176
641.82,1590.61,1400.58,2388.09,9070.65,47.27,2388.11,392,175
642.47,1581.26,1401.14,2388.06,9057.2,47.39,2388.04,393,174
641.83,1585.57,1397.89,2388.13,9064.64,47.08,2388.08,392,173
642.57,1582.2,1401.64,2388.03,9063.22,47.21,2388.07,394,172
641.83,1580.72,1400.24,2388.07,9058.59,47.29,2388.14,393,171
642.54,1585.72,1403.91,2388.05,9063.45,47.28,2388.03,391,170
642.25,1587.97,1398.31,2388.08,9061.0,47.31,2388.09,394,169
642.23,1586.23,1396.49,2388.05,9066.15,47.29,2388.06,391,168
641.69,1593.49,1398.23,2388.12,9061.19,47.44,2388.03,391,167
641.89,1584.52,1403.37,2388.09,9060.86,47.31,2388.01,391,166
642.41,1584.14,1401.63,2388.08,9061.62,47.31,2388.07,392,165
642.38,1581.89,1397.16,2388.06,9071.54,47.34,2388.04,391,164
642.29,1579.7,1400.67,2388.08,9060.79,47.46,2388.04,393,163
642.86,1591.24,1388.13,2388.11,9060.82,47.3,2388.09,392,162
642.48,1580.49,1393.8,2388.04,9061.38,47.31,2388.05,391,161
642.28,1585.74,1399.1,2388.07,9062.16,47.28,2388.07,393,160
641.76,1580.76,1400.8,2388.03,9068.14,47.2,2388.1,390,159
642.13,1586.29,1399.75,2388.09,9065.71,47.24,2388.05,392,158
641.95,1583.64,1391.32,2388.06,9064.04,47.2,2388.1,391,157
642.11,1584.97,1400.31,2388.06,9066.53,47.3,2388.04,392,156
642.44,1581.43,1398.32,2388.03,9067.68,47.17,2388.12,392,155
642.29,1586.9,1402.55,2388.08,9062.44,47.39,2388.04,392,154
642.16,1595.86,1403.5,2388.07,9062.13,47.36,2388.07,393,153
642.71,1582.05,1394.93,2388.07,9065.95,47.46,2388.05,392,152
642.27,1584.22,1397.97,2388.13,9065.9,47.35,2388.08,392,151
642.37,1586.64,1392.68,2388.06,9064.2,47.17,2388.08,391,150
642.02,1587.02,1407.48,2388.04,9062.4,47.4,2388.12,391,149
641.75,1592.12,1401.79,2388.05,9064.85,47.32,2388.11,393,148
642.5,1596.81,1411.08,2388.12,9063.82,47.26,2388.09,392,147
642.39,1584.92,1398.76,2388.11,9062.06,47.23,2388.11,392,146
642.05,1585.71,1396.86,2388.07,9065.32,47.3,2388.05,392,145
641.95,1581.11,1406.38,2388.1,9060.76,47.26,2388.01,393,144
642.39,1589.32,1400.89,2388.08,9064.29,47.1,2388.08,391,143
641.79,1586.23,1401.25,2388.08,9063.88,47.19,2388.08,391,142
642.66,1579.47,1408.08,2388.09,9065.73,47.17,2388.09,391,141
642.47,1585.28,1399.19,2388.02,9062.09,47.27,2388.09,392,140
642.33,1586.24,1396.6,2388.1,9061.93,47.41,2388.05,392,139
642.09,1587.6,1405.37,2388.09,9062.74,47.28,2388.07,392,138
642.48,1582.19,1406.46,2388.04,9069.16,47.42,2388.08,392,137
642.08,1589.46,1401.31,2388.13,9067.53,47.45,2388.09,392,136
642.09,1591.05,1407.6,2388.11,9071.21,47.31,2388.07,391,135
642.0,1582.12,1401.66,2388.11,9058.59,47.11,2388.12,392,134
642.44,1586.88,1396.38,2388.05,9059.05,47.28,2388.1,393,133
642.53,1585.39,1398.25,2388.12,9066.35,47.26,2388.02,392,132
642.02,1587.27,1400.29,2388.13,9068.91,47.13,2388.12,393,131
641.99,1582.65,1397.17,2388.11,9062.46,47.39,2388.07,391,130
643.12,1589.24,1396.93,2388.08,9061.45,47.29,2388.06,392,129
642.2,1590.43,1401.74,2388.05,9066.19,47.21,2388.07,392,128
642.57,1583.84,1402.74,2388.11,9069.68,47.29,2388.02,391,127
642.61,1580.97,1405.71,2388.07,9072.29,47.33,2388.09,393,126
642.57,1580.97,1404.98,2388.1,9064.24,47.23,2388.08,392,125
642.02,1588.84,1402.44,2388.03,9062.84,47.27,2388.11,392,124
641.66,1592.42,1406.94,2388.07,9067.03,47.37,2388.1,393,123
642.83,1590.64,1403.42,2388.12,9065.78,47.21,2388.14,393,122
642.22,1586.87,1400.6,2388.09,9071.81,47.56,2388.12,391,121
642.24,1581.04,1397.2,2388.09,9069.14,47.36,2388.07,391,120
642.24,1589.29,1401.22,2388.07,9069.59,47.41,2388.05,392,119
642.02,1584.69,1396.72,2388.11,9067.93,47.41,2388.09,391,118
642.12,1586.45,1398.63,2388.11,9066.39,47.2,2388.1,391,117
642.7,1586.54,1397.31,2388.07,9066.52,47.3,2388.11,392,116
642.23,1591.75,1405.24,2388.14,9066.31,47.4,2388.1,392,115
642.09,1583.96,1402.08,2388.1,9067.12,47.23,2388.1,392,114
642.43,1591.88,1400.18,2388.09,9058.92,47.58,2388.09,391,113
641.75,1587.86,1395.62,2388.12,9057.97,47.26,2388.11,391,112
642.21,1589.35,1395.64,2388.06,9071.09,47.38,2388.14,392,111
642.31,1591.1,1405.64,2388.11,9064.4,47.54,2388.05,392,110
642.27,1590.49,1406.77,2388.12,9068.1,47.43,2388.16,391,109
642.45,1583.97,1396.62,2388.07,9074.15,47.31,2388.11,394,108
642.24,1590.76,1400.94,2388.07,9061.49,47.43,2388.14,392,107
642.15,1588.48,1397.78,2388.14,9059.92,47.55,2388.13,392,106
642.26,1578.59,1401.99,2388.11,9066.54,47.35,2388.11,393,105
642.75,1593.55,1392.42,2388.12,9076.67,47.33,2388.13,395,104
642.32,1585.87,1403.59,2388.06,9067.95,47.34,2388.11,391,103
642.62,1584.65,1396.61,2388.13,9063.55,47.36,2388.1,393,102
641.84,1586.59,1407.82,2388.11,9067.26,47.43,2388.11,393,101
642.87,1585.73,1407.99,2388.11,9069.43,47.47,2388.19,392,100
642.38,1585.41,1407.49,2388.12,9061.31,47.21,2388.09,392,99
642.71,1598.72,1396.49,2388.17,9069.28,47.27,2388.19,392,98
642.82,1580.02,1408.97,2388.13,9070.46,47.51,2388.11,391,97
642.69,1587.5,1403.91,2388.13,9071.21,47.23,2388.07,391,96
642.33,1585.85,1401.26,2388.13,9067.7,47.38,2388.11,391,95
642.48,1591.63,1408.69,2388.09,9066.66,47.48,2388.1,392,94
642.48,1593.03,1401.51,2388.11,9070.6,47.39,2388.15,392,93
642.35,1590.0,1402.6,2388.15,9071.67,47.3,2388.1,394,92
642.8,1588.36,1396.69,2388.14,9074.07,47.22,2388.08,393,91
642.56,1585.2,1401.17,2388.1,9064.37,47.47,2388.14,393,90
642.53,1582.1,1401.81,2388.11,9075.23,47.5,2388.13,392,89
642.43,1587.8,1400.65,2388.12,9062.72,47.56,2388.17,394,88
642.56,1584.13,1407.43,2388.15,9077.42,47.55,2388.14,393,87
642.96,1588.3,1404.0,2388.15,9080.46,47.57,2388.07,392,86
642.03,1585.88,1405.71,2388.16,9069.35,47.34,2388.19,393,85
642.47,1594.39,1397.88,2388.09,9073.49,47.54,2388.21,393,84
642.37,1588.81,1405.5,2388.15,9071.23,47.45,2388.07,392,83
642.73,1586.12,1406.95,2388.17,9074.0,47.38,2388.14,392,82
642.23,1590.04,1405.62,2388.18,9071.22,47.4,2388.14,393,81
642.87,1585.06,1405.16,2388.15,9063.08,47.53,2388.17,393,80
642.63,1589.42,1398.99,2388.17,9071.81,47.45,2388.12,393,79
642.03,1591.81,1407.52,2388.16,9076.97,47.38,2388.14,395,78
642.52,1583.49,1404.2,2388.19,9068.23,47.4,2388.13,392,77
642.32,1591.93,1403.18,2388.13,9066.56,47.42,2388.14,391,76
643.53,1586.68,1404.11,2388.2,9074.16,47.57,2388.18,392,75
642.04,1591.23,1401.02,2388.25,9075.74,47.37,2388.16,394,74
642.76,1583.59,1403.33,2388.2,9077.82,47.71,2388.18,395,73
642.36,1592.4,1404.59,2388.18,9078.87,47.43,2388.19,394,72
642.91,1589.73,1400.38,2388.22,9079.71,47.46,2388.19,393,71
642.15,1588.32,1408.99,2388.16,9078.72,47.64,2388.12,393,70
642.56,1585.63,1405.88,2388.17,9079.71,47.57,2388.23,394,69
642.18,1599.01,1402.31,2388.16,9070.86,47.56,2388.2,394,68
642.7,1590.64,1402.29,2388.17,9079.53,47.5,2388.23,393,67
642.66,1587.59,1409.68,2388.2,9076.83,47.55,2388.19,393,66
642.43,1592.0,1409.08,2388.23,9078.34,47.34,2388.15,393,65
642.77,1588.25,1399.53,2388.14,9066.55,47.64,2388.2,394,64
642.32,1588.36,1412.19,2388.2,9081.13,47.48,2388.18,393,63
642.09,1593.79,1410.83,2388.16,9082.66,47.52,2388.24,392,62
642.63,1590.89,1405.89,2388.18,9080.74,47.43,2388.15,392,61
642.85,1588.2,1415.76,2388.22,9082.68,47.38,2388.29,393,60
642.01,1593.95,1407.42,2388.2,9086.8,47.58,2388.17,392,59
642.84,1594.36,1408.53,2388.18,9079.54,47.53,2388.17,393,58
642.48,1592.69,1401.38,2388.21,9080.34,47.44,2388.23,392,57
642.95,1590.98,1400.47,2388.24,9079.11,47.62,2388.19,394,56
642.37,1595.59,1406.31,2388.29,9080.87,47.5,2388.18,393,55
642.75,1584.81,1406.21,2388.24,9072.54,47.51,2388.2,396,54
642.29,1587.17,1409.36,2388.25,9088.28,47.49,2388.26,392,53
